
SPDR S&P 500 ETF Trust,Last: 409.72,Change:  0.11
Date: 11 April, 2023 à 22:23 UTC−4,Bid: 409.9,Ask: 409.94,Size: 3*5,Volume: 59 252 940
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Jun 16 2023,SPY230616C00423000,6.76,0.15,6.76,6.8,149,0.154,0.3806,0.0143,4727,423.00,SPY230616P00423000,17.47,-0.425,16.91,17.32,2,0.1541,-0.6552,0.0154,4599
Fri Jun 16 2023,SPY230616C00424000,6.72,0.535,6.33,6.36,117,0.1527,0.3654,0.0142,4116,424.00,SPY230616P00424000,18.64,0,17.5,17.92,0,0.1524,-0.6718,0.0155,2706
Fri Jun 16 2023,SPY230616C00425000,5.87,0.09,5.92,5.95,1783,0.1515,0.3503,0.0141,35868,425.00,SPY230616P00425000,18.6,-0.525,18.11,18.54,278,0.1509,-0.6889,0.0156,8053
Fri Jun 16 2023,SPY230616C00426000,5.46,0.075,5.51,5.55,113,0.1501,0.3359,0.014,6308,426.00,SPY230616P00426000,22.42,0,18.73,19.18,0,0.1496,-0.706,0.0156,1550
Fri Jun 16 2023,SPY230616C00427000,5.13,0.11,5.13,5.16,135,0.1486,0.3207,0.0139,4473,427.00,SPY230616P00427000,21.89,0,19.38,19.85,0,0.1486,-0.7236,0.0157,944
Fri Jun 16 2023,SPY230616C00428000,4.78,0.11,4.78,4.81,1033,0.1476,0.3059,0.0137,8691,428.00,SPY230616P00428000,19.96,-1.17,20.05,20.53,1,0.1474,-0.7408,0.0157,138
Fri Jun 16 2023,SPY230616C00429000,4.71,0.38,4.43,4.46,75,0.1465,0.2911,0.0135,9270,429.00,SPY230616P00429000,20.56,-1.285,20.74,21.25,6,0.1462,-0.7584,0.0157,59
Fri Jun 16 2023,SPY230616C00430000,4.14,0.125,4.11,4.13,1053,0.1452,0.277,0.0133,47735,430.00,SPY230616P00430000,22.18,-0.4,21.45,21.98,440,0.1449,-0.7756,0.0157,12440
Fri Jun 16 2023,SPY230616C00432000,3.73,0.295,3.51,3.54,89,0.1431,0.2491,0.0127,3800,432.00,SPY230616P00432000,22.36,-1.745,22.94,23.52,6,0.1428,-0.8111,0.0157,4
Fri Jun 16 2023,SPY230616C00434000,2.97,0.045,2.98,3.01,954,0.1413,0.2221,0.0121,2492,434.00,SPY230616P00434000,24.36,-1.365,24.5,25.15,6,0.1407,-0.8465,0.0157,5
Fri Jun 16 2023,SPY230616C00435000,2.7,0.01,2.75,2.77,2910,0.1404,0.2095,0.0118,25874,435.00,SPY230616P00435000,25.72,-0.82,25.32,26,2,0.1397,-0.8646,0.0157,726
Fri Jun 16 2023,SPY230616C00436000,2.55,0.08,2.52,2.54,250,0.1394,0.1972,0.0114,1600,436.00,SPY230616P00436000,29.27,0,26.15,26.87,0,0.1387,-0.8818,0.0156,1
Fri Jun 16 2023,SPY230616C00438000,2.27,0.185,2.12,2.15,67,0.1382,0.1732,0.0107,2651,438.00,SPY230616P00438000,29.72,0,27.89,28.68,0,0.1364,-0.9168,0.0156,17
Fri Jun 16 2023,SPY230616C00440000,1.78,0.035,1.78,1.8,1814,0.1368,0.1516,0.0099,40559,440.00,SPY230616P00440000,29.35,-1.72,29.7,30.59,11,0.1341,-0.9511,0.0154,277
Fri Jun 16 2023,SPY230616C00442000,1.5,0.045,1.49,1.51,277,0.1361,0.1316,0.0091,452,442.00,SPY230616P00442000,0,0,31.6,32.58,0,0,-0.9763,0.0112,0
Fri Jun 16 2023,SPY230616C00444000,1.25,0.035,1.24,1.26,179,0.1349,0.1143,0.0082,324,444.00,SPY230616P00444000,0,0,33.6,34.58,0,0,-0.9923,0.0036,0
Fri Jun 16 2023,SPY230616C00445000,1.12,0.015,1.13,1.15,392,0.1346,0.1061,0.0078,24451,445.00,SPY230616P00445000,35.45,-0.61,34.6,35.58,2,0,-0.9967,0.0016,101
Fri Jun 16 2023,SPY230616C00446000,1.11,0.105,1.03,1.05,13,0.1346,0.0984,0.0074,519,446.00,SPY230616P00446000,38.85,0,35.6,36.58,0,0,-1,0,1
Fri Jun 16 2023,SPY230616C00448000,0.86,0.025,0.86,0.87,214,0.1338,0.0854,0.0067,173,448.00,SPY230616P00448000,0,0,37.6,38.58,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00450000,0.71,0.015,0.71,0.72,642,0.1337,0.0728,0.006,11788,450.00,SPY230616P00450000,39.9,-1.16,39.6,40.58,2345,0,-1,0,1231
Fri Jun 16 2023,SPY230616C00452000,0.56,-0.015,0.59,0.6,10,0.1333,0.063,0.0053,395,452.00,SPY230616P00452000,0,0,41.6,42.58,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00454000,0.52,0.045,0.49,0.5,8,0.1334,0.054,0.0047,2595,454.00,SPY230616P00454000,0,0,43.6,44.58,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00455000,0.45,0.015,0.44,0.46,2267,0.1335,0.0498,0.0044,11419,455.00,SPY230616P00455000,44.88,-1.18,44.6,45.58,50,0,-1,0,50
Fri Jun 16 2023,SPY230616C00460000,0.29,0.005,0.28,0.29,639,0.134,0.034,0.0032,16640,460.00,SPY230616P00460000,50.4,0,49.6,50.58,0,0,-1,0,25
Fri Jun 16 2023,SPY230616C00465000,0.19,0.005,0.18,0.19,459,0.1356,0.0232,0.0023,13046,465.00,SPY230616P00465000,55.08,-0.98,54.59,55.58,1350,0,-1,0,318
Fri Jun 16 2023,SPY230616C00470000,0.12,-0.005,0.11,0.13,22,0.1373,0.0161,0.0017,14437,470.00,SPY230616P00470000,61.15,0,59.59,60.58,0,0,-1,0,17
Fri Jun 16 2023,SPY230616C00475000,0.09,0.005,0.08,0.09,21,0.1404,0.0114,0.0012,5930,475.00,SPY230616P00475000,85.6,0,64.59,65.58,0,0,-1,0,3
Fri Jun 16 2023,SPY230616C00480000,0.06,0.005,0.05,0.06,2,0.142,0.0081,0.0009,5022,480.00,SPY230616P00480000,69.02,-2.03,69.59,70.58,20,0,-1,0,28
Fri Jun 16 2023,SPY230616C00485000,0.04,-0.005,0.04,0.05,1,0.1475,0.0059,0.0006,14276,485.00,SPY230616P00485000,96.3,0,74.59,75.58,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00490000,0.04,0.005,0.03,0.04,7,0.1515,0.0045,0.0005,8268,490.00,SPY230616P00490000,81.18,0,79.59,80.58,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00495000,0.04,0,0.02,0.03,0,0.1545,0.0034,0.0004,7401,495.00,SPY230616P00495000,86.62,0,84.59,85.57,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00500000,0.03,0.005,0.02,0.03,16,0.1622,0.0027,0.0003,27991,500.00,SPY230616P00500000,90.97,0,89.59,90.57,0,0,-1,0,2
Fri Jun 16 2023,SPY230616C00505000,0.02,0.005,0.01,0.02,5,0.1621,0.0021,0.0002,2080,505.00,SPY230616P00505000,111,0,94.59,95.57,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00510000,0.02,0.005,0.01,0.02,5,0.1692,0.0018,0.0002,5417,510.00,SPY230616P00510000,0,0,99.59,100.57,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00515000,0.01,-0.005,0.01,0.02,3,0.1763,0.0015,0.0002,3454,515.00,SPY230616P00515000,0,0,104.59,105.57,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00520000,0.01,0,0,0.01,0,0.1678,0.0012,0.0001,4007,520.00,SPY230616P00520000,121.15,0,109.59,110.57,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00525000,0.01,0,0,0.01,0,0.1742,0.0011,0.0001,3983,525.00,SPY230616P00525000,0,0,114.58,115.57,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00530000,0.01,0.005,0,0.01,108,0.1806,0.0009,0.0001,5639,530.00,SPY230616P00530000,137.5,0,119.58,120.57,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00535000,0.01,0.005,0,0.01,109,0.1869,0.0008,0.0001,7223,535.00,SPY230616P00535000,124,-2.05,124.58,125.57,20,0,-1,0,8
Fri Jun 16 2023,SPY230616C00540000,0.01,0.005,0,0.01,2,0.193,0.0007,0.0001,7851,540.00,SPY230616P00540000,0,0,129.58,130.57,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00545000,0.01,0,0,0.01,0,0.1991,0.0006,0.0001,8128,545.00,SPY230616P00545000,145.61,0,134.58,135.57,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00550000,0.01,0,0,0.01,0,0.2051,0.0006,0.0001,13632,550.00,SPY230616P00550000,141.92,0,139.58,140.57,0,0,-1,0,1
Fri Jun 16 2023,SPY230616C00555000,0.01,0,0,0.01,0,0.211,0.0005,0,7847,555.00,SPY230616P00555000,0,0,144.58,145.57,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00560000,0.01,0,0,0.01,0,0.2169,0.0005,0,5041,560.00,SPY230616P00560000,0,0,149.58,150.57,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00565000,0.01,0,0,0.01,0,0.2227,0.0004,0,2137,565.00,SPY230616P00565000,0,0,154.58,155.57,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00570000,0.01,0,0,0.01,0,0.2284,0.0004,0,5282,570.00,SPY230616P00570000,0,0,159.58,160.57,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00575000,0.01,0,0,0.01,0,0.234,0.0004,0,4603,575.00,SPY230616P00575000,166.77,0,164.58,165.57,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00580000,0.01,0,0,0.01,0,0.2397,0.0003,0,2301,580.00,SPY230616P00580000,168.43,0,169.58,170.57,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00585000,0.01,0,0,0.01,0,0.2452,0.0003,0,2068,585.00,SPY230616P00585000,0,0,174.57,175.57,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00590000,0,0,0,0.01,0,0.2507,0.0003,0,981,590.00,SPY230616P00590000,178.75,0,179.57,180.57,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00595000,0.02,0,0,0.01,0,0.2562,0.0003,0,987,595.00,SPY230616P00595000,0,0,184.57,185.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00600000,0.01,0,0,0.01,0,0.2616,0.0002,0,15465,600.00,SPY230616P00600000,202.47,0,189.57,190.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00605000,0.02,0,0,0.01,0,0.267,0.0002,0,1439,605.00,SPY230616P00605000,0,0,194.57,195.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00610000,0,0,0,0.01,0,0.2723,0.0002,0,923,610.00,SPY230616P00610000,0,0,199.57,200.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00615000,0.01,0,0,0.01,0,0.2775,0.0002,0,1255,615.00,SPY230616P00615000,0,0,204.57,205.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00620000,0,0,0,0.01,0,0.2828,0.0002,0,204,620.00,SPY230616P00620000,0,0,209.57,210.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00625000,0,0,0,0.01,0,0.2879,0.0002,0,101,625.00,SPY230616P00625000,0,0,214.57,215.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00630000,0.01,0,0,0.01,0,0.293,0.0002,0,365,630.00,SPY230616P00630000,0,0,219.57,220.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00635000,0,0,0,0.01,0,0.298,0.0001,0,107,635.00,SPY230616P00635000,0,0,224.56,225.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00640000,0,0,0,0.01,0,0.303,0.0001,0,1693,640.00,SPY230616P00640000,0,0,229.56,230.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00645000,0,0,0,0.01,0,0.3079,0.0001,0,1393,645.00,SPY230616P00645000,0,0,234.56,235.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00650000,0.01,0,0,0.01,0,0.3128,0.0001,0,2419,650.00,SPY230616P00650000,0,0,239.56,240.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00655000,0,0,0,0.01,0,0.3176,0.0001,0,1547,655.00,SPY230616P00655000,0,0,244.56,245.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00660000,0,0,0,0.01,0,0.3224,0.0001,0,333,660.00,SPY230616P00660000,0,0,249.56,250.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00665000,0.01,0,0,0.01,0,0.3272,0.0001,0,136,665.00,SPY230616P00665000,0,0,254.56,255.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00670000,0,0,0,0.01,0,0.3319,0.0001,0,36,670.00,SPY230616P00670000,0,0,259.56,260.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00675000,0.01,0,0,0.01,0,0.3366,0.0001,0,8829,675.00,SPY230616P00675000,0,0,264.56,265.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00680000,0,0,0,0.01,0,0.3412,0.0001,0,65,680.00,SPY230616P00680000,0,0,269.56,270.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00685000,0,0,0,0.01,0,0.3458,0.0001,0,184,685.00,SPY230616P00685000,0,0,274.55,275.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00690000,0,0,0,0.01,0,0.3503,0.0001,0,240,690.00,SPY230616P00690000,0,0,279.55,280.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00695000,0.01,0,0,0.01,0,0.3548,0.0001,0,1440,695.00,SPY230616P00695000,0,0,284.55,285.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00700000,0.01,0,0,0.01,0,0.3593,0.0001,0,1081,700.00,SPY230616P00700000,302.29,0,289.55,290.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00705000,0.01,0,0,0.01,0,0.3637,0.0001,0,1228,705.00,SPY230616P00705000,0,0,294.55,295.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00710000,0.01,0,0,0.01,0,0.3681,0.0001,0,141,710.00,SPY230616P00710000,0,0,299.55,300.56,0,0,-1,0,0
Fri Jun 16 2023,SPY230616C00720000,0.01,0,0,0.01,0,0.3768,0.0001,0,1459,720.00,SPY230616P00720000,310.66,0,309.55,310.56,0,0,-1,0,1
Fri Jun 30 2023,SPY230630C00255000,156.5,0,156.82,158.11,0,0.4292,0.9927,0.0002,19,255.00,SPY230630P00255000,0.25,-0.015,0.25,0.26,23,0.4513,-0.0092,0.0003,10831
Fri Jun 30 2023,SPY230630C00260000,0,0,152.04,153.03,0,0.4224,0.9921,0.0003,4,260.00,SPY230630P00260000,0.26,-0.035,0.28,0.29,46,0.4413,-0.01,0.0003,1252
Fri Jun 30 2023,SPY230630C00265000,0,0,147.11,148.09,0,0.4123,0.9913,0.0003,10,265.00,SPY230630P00265000,0.31,-0.005,0.3,0.31,29,0.4288,-0.0109,0.0004,9470
Fri Jun 30 2023,SPY230630C00270000,126.65,0,142.18,143.16,0,0.4031,0.9904,0.0003,8,270.00,SPY230630P00270000,0.34,0,0.33,0.34,0,0.418,-0.0119,0.0004,2659
Fri Jun 30 2023,SPY230630C00275000,0,0,137.26,138.24,0,0.3957,0.9894,0.0004,11,275.00,SPY230630P00275000,0.34,-0.035,0.35,0.37,107,0.406,-0.0131,0.0004,4428
Fri Jun 30 2023,SPY230630C00280000,0,0,132.33,133.31,0,0.3852,0.9881,0.0004,62,280.00,SPY230630P00280000,0.4,-0.005,0.39,0.4,54,0.3953,-0.0144,0.0005,3608
Fri Jun 30 2023,SPY230630C00285000,0,0,127.41,128.39,0,0.3757,0.9867,0.0005,13,285.00,SPY230630P00285000,0.4,-0.045,0.42,0.43,203,0.3835,-0.016,0.0005,1181
Fri Jun 30 2023,SPY230630C00290000,0,0,122.49,123.47,0,0.3658,0.9852,0.0006,15,290.00,SPY230630P00290000,0.44,-0.045,0.46,0.47,657,0.3727,-0.0178,0.0006,3035
Fri Jun 30 2023,SPY230630C00295000,115.75,0,117.58,118.55,0,0.3562,0.9834,0.0006,126,295.00,SPY230630P00295000,0.51,0,0.5,0.51,0,0.3615,-0.0198,0.0007,2814
Fri Jun 30 2023,SPY230630C00300000,114.2,1.925,112.67,113.64,1,0.3465,0.9813,0.0007,1358,300.00,SPY230630P00300000,0.52,-0.065,0.55,0.56,637,0.3511,-0.0221,0.0008,10326
Fri Jun 30 2023,SPY230630C00305000,106.23,0,107.77,108.73,0,0.3366,0.9789,0.0008,161,305.00,SPY230630P00305000,0.59,-0.055,0.6,0.62,7,0.3405,-0.0247,0.0009,9650
Fri Jun 30 2023,SPY230630C00310000,102.18,0,102.88,103.83,0,0.3273,0.9762,0.0009,107,310.00,SPY230630P00310000,0.64,-0.08,0.67,0.68,14,0.3305,-0.0276,0.001,6095
Fri Jun 30 2023,SPY230630C00315000,96,0,98,98.95,0,0.3188,0.9731,0.001,148,315.00,SPY230630P00315000,0.72,-0.085,0.75,0.76,101,0.321,-0.0311,0.0011,2560
Fri Jun 30 2023,SPY230630C00320000,92.25,0,93.13,94.07,0,0.3095,0.9694,0.0012,332,320.00,SPY230630P00320000,0.79,-0.105,0.84,0.85,226,0.3116,-0.0351,0.0013,15022
Fri Jun 30 2023,SPY230630C00325000,88.1,0,88.28,89.21,0,0.301,0.965,0.0014,83,325.00,SPY230630P00325000,0.96,-0.055,0.94,0.96,17,0.3023,-0.0399,0.0015,12123
Fri Jun 30 2023,SPY230630C00330000,84.1,1.065,83.45,84.37,10,0.293,0.9597,0.0016,185,330.00,SPY230630P00330000,1.1,-0.055,1.07,1.09,354,0.2937,-0.0456,0.0017,8691
Fri Jun 30 2023,SPY230630C00335000,75.35,0,78.65,79.55,0,0.2847,0.9533,0.0018,777,335.00,SPY230630P00335000,1.23,-0.085,1.23,1.24,145,0.2852,-0.0524,0.002,6742
Fri Jun 30 2023,SPY230630C00337000,0,0,76.74,77.63,0,0.282,0.9504,0.002,3,337.00,SPY230630P00337000,1.3,-0.095,1.3,1.31,132,0.2819,-0.0556,0.0021,1163
Fri Jun 30 2023,SPY230630C00338000,0,0,75.78,76.67,0,0.28,0.9488,0.002,26,338.00,SPY230630P00338000,1.28,-0.155,1.33,1.35,137,0.2805,-0.0572,0.0021,2044
Fri Jun 30 2023,SPY230630C00339000,0,0,74.83,75.72,0,0.2788,0.9473,0.0021,2,339.00,SPY230630P00339000,1.3,-0.175,1.37,1.39,13,0.2791,-0.0588,0.0022,628
Fri Jun 30 2023,SPY230630C00340000,72.63,0,73.87,74.76,0,0.2772,0.9456,0.0021,288,340.00,SPY230630P00340000,1.41,-0.11,1.42,1.43,290,0.2775,-0.0606,0.0023,48926
Fri Jun 30 2023,SPY230630C00341000,0,0,72.92,73.81,0,0.2759,0.9439,0.0022,0,341.00,SPY230630P00341000,1.84,0,1.45,1.47,0,0.2758,-0.0624,0.0023,2759
Fri Jun 30 2023,SPY230630C00342000,63.17,0,71.97,72.85,0,0.2743,0.9422,0.0023,1,342.00,SPY230630P00342000,1.45,-0.165,1.5,1.52,1,0.2743,-0.0643,0.0024,1021
Fri Jun 30 2023,SPY230630C00343000,51.21,0,71.03,71.9,0,0.2731,0.9404,0.0023,745,343.00,SPY230630P00343000,1.49,-0.17,1.54,1.56,1,0.2729,-0.0662,0.0025,1240
Fri Jun 30 2023,SPY230630C00344000,51.71,0,70.08,70.95,0,0.2713,0.9385,0.0024,12,344.00,SPY230630P00344000,1.63,-0.08,1.59,1.61,1,0.2715,-0.0682,0.0025,3905
Fri Jun 30 2023,SPY230630C00345000,59.51,0,69.14,70,0,0.2698,0.9365,0.0025,44,345.00,SPY230630P00345000,1.55,-0.215,1.64,1.66,2,0.2701,-0.0703,0.0026,7382
Fri Jun 30 2023,SPY230630C00346000,50.01,0,68.19,69.06,0,0.2683,0.9344,0.0026,13,346.00,SPY230630P00346000,1.64,-0.175,1.69,1.71,126,0.2686,-0.0725,0.0027,1680
Fri Jun 30 2023,SPY230630C00347000,54.53,0,67.25,68.11,0,0.2668,0.9323,0.0026,1,347.00,SPY230630P00347000,1.64,-0.235,1.74,1.76,123,0.2672,-0.0746,0.0028,1168
Fri Jun 30 2023,SPY230630C00348000,66.51,0.585,66.32,67.17,1,0.2658,0.9302,0.0027,4,348.00,SPY230630P00348000,1.81,-0.12,1.79,1.82,1,0.2655,-0.077,0.0028,649
Fri Jun 30 2023,SPY230630C00349000,52.13,0,65.38,66.23,0,0.2644,0.9279,0.0028,15,349.00,SPY230630P00349000,1.76,-0.23,1.85,1.88,126,0.2644,-0.0792,0.0029,449
Fri Jun 30 2023,SPY230630C00350000,65.9,1.845,64.44,65.29,34,0.2627,0.9256,0.0029,1153,350.00,SPY230630P00350000,1.93,-0.12,1.91,1.93,844,0.263,-0.0816,0.003,13484
Fri Jun 30 2023,SPY230630C00351000,0,0,63.51,64.35,0,0.2613,0.9232,0.003,6,351.00,SPY230630P00351000,1.84,-0.275,1.97,1.99,23,0.2616,-0.0842,0.0031,623
Fri Jun 30 2023,SPY230630C00352000,50.74,0,62.58,63.41,0,0.2601,0.9207,0.003,10,352.00,SPY230630P00352000,1.9,-0.285,2.03,2.06,1,0.2601,-0.0868,0.0032,2615
Fri Jun 30 2023,SPY230630C00353000,51.86,0,61.65,62.48,0,0.2588,0.9181,0.0031,6,353.00,SPY230630P00353000,2.17,-0.085,2.1,2.12,13,0.2586,-0.0896,0.0033,1748
Fri Jun 30 2023,SPY230630C00354000,47.23,0,60.73,61.55,0,0.2576,0.9155,0.0032,18,354.00,SPY230630P00354000,2.18,-0.145,2.17,2.19,32,0.2574,-0.0924,0.0034,580
Fri Jun 30 2023,SPY230630C00355000,57.88,0,59.8,60.62,0,0.256,0.9128,0.0033,95,355.00,SPY230630P00355000,2.13,-0.265,2.24,2.26,32,0.2561,-0.0952,0.0034,5994
Fri Jun 30 2023,SPY230630C00356000,46.26,0,58.88,59.69,0,0.2549,0.9099,0.0034,8,356.00,SPY230630P00356000,2.55,0,2.31,2.33,0,0.2547,-0.0982,0.0036,284
Fri Jun 30 2023,SPY230630C00357000,45.53,0,57.96,58.77,0,0.2534,0.907,0.0035,294,357.00,SPY230630P00357000,2.58,0,2.38,2.41,0,0.2532,-0.1011,0.0036,279
Fri Jun 30 2023,SPY230630C00358000,46.64,0,57.05,57.84,0,0.252,0.904,0.0036,241,358.00,SPY230630P00358000,2.54,-0.095,2.46,2.49,1,0.252,-0.1044,0.0038,1459
Fri Jun 30 2023,SPY230630C00359000,45.98,0,56.13,56.92,0,0.2507,0.9009,0.0037,550,359.00,SPY230630P00359000,2.61,-0.11,2.54,2.57,16,0.2507,-0.1076,0.0039,1609
Fri Jun 30 2023,SPY230630C00360000,53.36,0,55.22,56.01,0,0.2495,0.8977,0.0038,390,360.00,SPY230630P00360000,2.69,-0.115,2.62,2.65,811,0.2493,-0.1109,0.004,12247
Fri Jun 30 2023,SPY230630C00361000,48.9,0,54.31,55.09,0,0.2481,0.8944,0.0039,16,361.00,SPY230630P00361000,2.53,-0.37,2.71,2.74,2,0.2481,-0.1144,0.0041,959
Fri Jun 30 2023,SPY230630C00362000,51.69,0,53.41,54.18,0,0.2468,0.891,0.004,595,362.00,SPY230630P00362000,2.99,0,2.8,2.83,0,0.2468,-0.1179,0.0042,917
Fri Jun 30 2023,SPY230630C00363000,51.87,0,52.5,53.27,0,0.2452,0.8875,0.0042,139,363.00,SPY230630P00363000,2.9,-0.19,2.89,2.92,171,0.2454,-0.1215,0.0043,3184
Fri Jun 30 2023,SPY230630C00364000,40.04,0,51.61,52.36,0,0.2442,0.8839,0.0043,861,364.00,SPY230630P00364000,3.06,-0.13,2.98,3.02,14,0.2441,-0.1251,0.0044,644
Fri Jun 30 2023,SPY230630C00365000,48.95,0,50.71,51.46,0,0.243,0.8802,0.0044,532,365.00,SPY230630P00365000,3.09,-0.205,3.08,3.11,355,0.2427,-0.129,0.0045,6877
Fri Jun 30 2023,SPY230630C00366000,50.71,0,49.82,50.56,0,0.2416,0.8764,0.0045,1690,366.00,SPY230630P00366000,3.2,-0.2,3.18,3.21,1,0.2414,-0.1329,0.0047,579
Fri Jun 30 2023,SPY230630C00367000,42.5,0,48.93,49.66,0,0.2402,0.8724,0.0046,12,367.00,SPY230630P00367000,3.18,-0.33,3.29,3.32,10,0.24,-0.1371,0.0048,1116
Fri Jun 30 2023,SPY230630C00368000,47.11,0,48.04,48.77,0,0.239,0.8684,0.0048,11,368.00,SPY230630P00368000,3.35,-0.275,3.4,3.43,441,0.2388,-0.1412,0.0049,1894
Fri Jun 30 2023,SPY230630C00369000,42.72,0,47.16,47.88,0,0.2376,0.8642,0.0049,21,369.00,SPY230630P00369000,3.51,-0.235,3.51,3.54,492,0.2375,-0.1456,0.005,1915
Fri Jun 30 2023,SPY230630C00370000,46.65,0.72,46.28,46.99,4,0.2361,0.8599,0.005,1243,370.00,SPY230630P00370000,3.63,-0.235,3.62,3.65,606,0.2362,-0.1501,0.0052,8008
Fri Jun 30 2023,SPY230630C00371000,45.44,0.38,45.4,46.11,1,0.2348,0.8555,0.0052,169,371.00,SPY230630P00371000,3.76,-0.23,3.74,3.77,441,0.2349,-0.1545,0.0053,286
Fri Jun 30 2023,SPY230630C00372000,43.49,0,44.53,45.23,0,0.2337,0.851,0.0053,200,372.00,SPY230630P00372000,3.69,-0.43,3.86,3.9,29,0.2335,-0.1592,0.0054,1991
Fri Jun 30 2023,SPY230630C00373000,46,0,43.66,44.35,0,0.2323,0.8463,0.0054,49,373.00,SPY230630P00373000,3.74,-0.51,3.99,4.02,5,0.2323,-0.1641,0.0056,287
Fri Jun 30 2023,SPY230630C00374000,41.99,0,42.79,43.47,0,0.2309,0.8416,0.0056,50,374.00,SPY230630P00374000,3.88,-0.505,4.11,4.15,50,0.231,-0.169,0.0057,593
Fri Jun 30 2023,SPY230630C00375000,41.38,0,41.93,42.6,0,0.2296,0.8366,0.0057,197,375.00,SPY230630P00375000,4.39,-0.135,4.25,4.28,626,0.2296,-0.1741,0.0059,19832
Fri Jun 30 2023,SPY230630C00376000,39.98,0,41.07,41.74,0,0.2284,0.8316,0.0059,177,376.00,SPY230630P00376000,4.29,-0.385,4.38,4.42,55,0.2282,-0.1792,0.006,752
Fri Jun 30 2023,SPY230630C00377000,40.6,0.715,40.22,40.87,2,0.2268,0.8264,0.006,676,377.00,SPY230630P00377000,4.25,-0.57,4.52,4.56,34,0.2269,-0.1845,0.0062,768
Fri Jun 30 2023,SPY230630C00378000,38.75,0,39.37,40.02,0,0.2257,0.8211,0.0062,1018,378.00,SPY230630P00378000,4.6,-0.37,4.67,4.7,85,0.2256,-0.19,0.0063,653
Fri Jun 30 2023,SPY230630C00379000,38.51,0,38.52,39.16,0,0.2241,0.8156,0.0063,950,379.00,SPY230630P00379000,4.71,-0.42,4.81,4.85,1,0.2242,-0.1956,0.0065,3315
Fri Jun 30 2023,SPY230630C00380000,35.51,0,37.68,38.31,0,0.2229,0.8101,0.0065,801,380.00,SPY230630P00380000,5,-0.29,4.97,5.01,275,0.2228,-0.2012,0.0066,14793
Fri Jun 30 2023,SPY230630C00381000,35.19,0,36.84,37.46,0,0.2217,0.8045,0.0066,787,381.00,SPY230630P00381000,5.14,-0.31,5.12,5.16,125,0.2214,-0.2073,0.0068,492
Fri Jun 30 2023,SPY230630C00382000,33.8,0,36.01,36.62,0,0.2202,0.7984,0.0068,734,382.00,SPY230630P00382000,5.32,-0.305,5.28,5.32,44,0.2201,-0.2132,0.0069,423
