
SPDR S&P 500 ETF Trust,Last: 427.92,Change:  6.1
Date: 4 June 4, 3:15 PM EDT,Bid: 427.96,Ask: 428.03,Size: 1*6,Volume: 91,391,793
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Jul 21 2023,SPY230721C00385000,45.45,6.31,44.67,45.56,82,0.2113,0.9247,0.0043,8559,385.00,SPY230721P00385000,1.12,-0.605,1.13,1.14,3514,0.2112,-0.0764,0.0044,57850
Fri Jul 21 2023,SPY230721C00386000,38.78,0,43.72,44.6,0,0.2091,0.9218,0.0044,259,386.00,SPY230721P00386000,1.13,-0.655,1.17,1.19,343,0.209,-0.0793,0.0045,10374
Fri Jul 21 2023,SPY230721C00387000,37.53,0,42.77,43.64,0,0.2069,0.9189,0.0046,157,387.00,SPY230721P00387000,1.17,-0.685,1.21,1.23,227,0.207,-0.0824,0.0047,3281
Fri Jul 21 2023,SPY230721C00388000,35.31,0,41.82,42.69,0,0.2048,0.9157,0.0048,640,388.00,SPY230721P00388000,1.22,-0.705,1.25,1.27,433,0.2049,-0.0856,0.0049,6441
Fri Jul 21 2023,SPY230721C00389000,40.76,5.325,40.88,41.74,1,0.2028,0.9125,0.005,251,389.00,SPY230721P00389000,1.26,-0.74,1.3,1.32,340,0.2028,-0.089,0.0051,1851
Fri Jul 21 2023,SPY230721C00390000,41.04,6.515,39.94,40.79,85,0.2007,0.909,0.0052,4769,390.00,SPY230721P00390000,1.34,-0.735,1.35,1.36,6135,0.2006,-0.0925,0.0053,72560
Fri Jul 21 2023,SPY230721C00391000,31.28,0,39,39.84,0,0.1985,0.9055,0.0054,362,391.00,SPY230721P00391000,1.4,-0.755,1.4,1.42,100,0.1984,-0.0962,0.0055,2860
Fri Jul 21 2023,SPY230721C00392000,33.39,0,38.06,38.9,0,0.1965,0.9017,0.0056,1818,392.00,SPY230721P00392000,1.41,-0.83,1.45,1.47,538,0.1964,-0.1,0.0057,17547
Fri Jul 21 2023,SPY230721C00393000,37.56,5.76,37.12,37.96,1,0.1943,0.8978,0.0058,214,393.00,SPY230721P00393000,1.49,-0.84,1.5,1.52,545,0.1942,-0.104,0.006,20876
Fri Jul 21 2023,SPY230721C00394000,31.05,0,36.19,37.02,0,0.1923,0.8936,0.0061,2491,394.00,SPY230721P00394000,1.57,-0.85,1.56,1.58,669,0.1922,-0.1082,0.0062,13093
Fri Jul 21 2023,SPY230721C00395000,35.7,5.7,35.26,36.08,227,0.1901,0.8893,0.0063,12824,395.00,SPY230721P00395000,1.64,-0.885,1.62,1.64,3390,0.1901,-0.1126,0.0065,65697
Fri Jul 21 2023,SPY230721C00396000,34.92,5.815,34.34,35.15,34,0.1882,0.8848,0.0066,3399,396.00,SPY230721P00396000,1.64,-0.99,1.69,1.71,201,0.188,-0.1174,0.0067,6786
Fri Jul 21 2023,SPY230721C00397000,34.03,5.81,33.42,34.22,34,0.1862,0.8801,0.0068,216,397.00,SPY230721P00397000,1.69,-1.04,1.73,1.77,390,0.1855,-0.1222,0.007,41869
Fri Jul 21 2023,SPY230721C00398000,32.56,5.215,32.5,33.3,3,0.1843,0.8751,0.0071,4242,398.00,SPY230721P00398000,1.81,-1.035,1.82,1.85,1648,0.1839,-0.1274,0.0073,26031
Fri Jul 21 2023,SPY230721C00399000,30.67,4.21,31.58,32.38,1448,0.1821,0.8699,0.0074,1626,399.00,SPY230721P00399000,1.88,-1.085,1.9,1.92,1059,0.1818,-0.1328,0.0076,24650
Fri Jul 21 2023,SPY230721C00400000,31.05,5.45,30.67,31.46,2027,0.1801,0.8644,0.0077,16267,400.00,SPY230721P00400000,1.98,-1.11,1.98,1.99,26399,0.1796,-0.1383,0.0079,99223
Fri Jul 21 2023,SPY230721C00401000,29.8,5.13,29.76,30.54,209,0.1779,0.8587,0.008,1137,401.00,SPY230721P00401000,2.01,-1.21,2.05,2.08,1552,0.1777,-0.1442,0.0082,4826
Fri Jul 21 2023,SPY230721C00402000,29.87,6.03,28.85,29.61,523,0.1756,0.8527,0.0084,6761,402.00,SPY230721P00402000,2.14,-1.215,2.14,2.17,1130,0.1756,-0.1505,0.0086,24644
Fri Jul 21 2023,SPY230721C00403000,28.28,5.27,27.95,28.7,1129,0.1735,0.8464,0.0087,800,403.00,SPY230721P00403000,2.15,-1.34,2.23,2.26,2817,0.1735,-0.1571,0.009,4450
Fri Jul 21 2023,SPY230721C00404000,27.84,5.73,27.06,27.8,644,0.1716,0.8398,0.0091,3484,404.00,SPY230721P00404000,2.33,-1.305,2.33,2.36,2725,0.1715,-0.164,0.0094,9287
Fri Jul 21 2023,SPY230721C00405000,26.43,5.14,26.17,26.9,574,0.1695,0.8329,0.0094,16802,405.00,SPY230721P00405000,2.44,-1.36,2.43,2.45,7608,0.1693,-0.1709,0.0097,45203
Fri Jul 21 2023,SPY230721C00406000,25.62,5.135,25.29,26,2901,0.1674,0.8256,0.0098,6892,406.00,SPY230721P00406000,2.55,-1.41,2.54,2.56,2873,0.1673,-0.1788,0.0101,14209
Fri Jul 21 2023,SPY230721C00407000,24.85,5.19,24.41,25.11,3112,0.1655,0.8179,0.0102,2299,407.00,SPY230721P00407000,2.65,-1.475,2.65,2.67,3407,0.1652,-0.1866,0.0106,7533
Fri Jul 21 2023,SPY230721C00408000,23.94,5.095,23.54,24.22,2054,0.1632,0.8099,0.0106,4921,408.00,SPY230721P00408000,2.78,-1.52,2.76,2.79,2727,0.1631,-0.195,0.011,8455
Fri Jul 21 2023,SPY230721C00409000,23.05,5.035,22.67,23.34,3096,0.1613,0.8015,0.0111,3085,409.00,SPY230721P00409000,2.9,-1.6,2.88,2.91,1390,0.161,-0.2037,0.0114,4308
Fri Jul 21 2023,SPY230721C00410000,22.2,4.975,21.91,22.44,2540,0.1599,0.7927,0.0115,25515,410.00,SPY230721P00410000,3.01,-1.685,3.02,3.05,15105,0.1589,-0.2132,0.0119,47901
Fri Jul 21 2023,SPY230721C00411000,21.32,4.895,21.04,21.59,4927,0.1578,0.7834,0.012,1278,411.00,SPY230721P00411000,3.14,-1.77,3.15,3.18,2242,0.1568,-0.2232,0.0124,2483
Fri Jul 21 2023,SPY230721C00412000,20.21,4.575,20.22,20.73,2195,0.1559,0.7736,0.0124,16149,412.00,SPY230721P00412000,3.3,-1.83,3.3,3.33,2604,0.1548,-0.2335,0.013,9574
Fri Jul 21 2023,SPY230721C00413000,19.61,4.75,19.36,19.88,3520,0.1536,0.7633,0.0129,3309,413.00,SPY230721P00413000,3.48,-1.87,3.45,3.48,1729,0.1526,-0.2443,0.0135,3296
Fri Jul 21 2023,SPY230721C00414000,18.79,4.68,18.54,19.03,3233,0.1517,0.7524,0.0134,7220,414.00,SPY230721P00414000,3.62,-1.98,3.61,3.65,6590,0.1506,-0.2558,0.014,10732
Fri Jul 21 2023,SPY230721C00415000,17.93,4.595,17.63,18.09,2102,0.1475,0.7412,0.0139,27604,415.00,SPY230721P00415000,3.82,-2.035,3.79,3.82,5976,0.1486,-0.2674,0.0146,42480
Fri Jul 21 2023,SPY230721C00416000,17.17,4.51,16.82,17.37,837,0.1465,0.7293,0.0144,8207,416.00,SPY230721P00416000,3.99,-2.14,3.97,4,3263,0.1464,-0.2805,0.0152,4847
Fri Jul 21 2023,SPY230721C00417000,16.36,4.445,16.11,16.52,1374,0.1451,0.7167,0.015,4437,417.00,SPY230721P00417000,4.18,-2.23,4.16,4.19,3545,0.1444,-0.2936,0.0158,5397
Fri Jul 21 2023,SPY230721C00418000,15.52,4.335,15.24,15.68,1320,0.1419,0.7037,0.0155,10086,418.00,SPY230721P00418000,4.34,-2.39,4.37,4.4,2488,0.1423,-0.3079,0.0164,8055
Fri Jul 21 2023,SPY230721C00419000,14.7,4.215,14.54,14.9,761,0.1408,0.6898,0.016,3308,419.00,SPY230721P00419000,4.58,-2.47,4.59,4.62,2955,0.1402,-0.3224,0.017,2845
Fri Jul 21 2023,SPY230721C00420000,14,4.175,13.7,14.06,2867,0.1374,0.6756,0.0166,33297,420.00,SPY230721P00420000,4.79,-2.61,4.82,4.85,14732,0.1382,-0.3379,0.0176,23635
Fri Jul 21 2023,SPY230721C00421000,13.3,4.125,13.03,13.3,615,0.1363,0.6604,0.0171,6721,421.00,SPY230721P00421000,5.08,-2.66,5.06,5.1,1509,0.1362,-0.3542,0.0183,4473
Fri Jul 21 2023,SPY230721C00422000,12.44,3.905,12.22,12.62,1022,0.1342,0.6448,0.0177,13429,422.00,SPY230721P00422000,5.36,-2.785,5.33,5.37,2834,0.1343,-0.3716,0.0189,6105
Fri Jul 21 2023,SPY230721C00423000,11.62,3.695,11.58,11.92,1509,0.1334,0.6282,0.0182,5211,423.00,SPY230721P00423000,5.65,-2.91,5.6,5.65,2416,0.1324,-0.3893,0.0196,2312
Fri Jul 21 2023,SPY230721C00424000,11.01,3.675,10.8,11.2,553,0.1309,0.6109,0.0187,6016,424.00,SPY230721P00424000,5.87,-3.095,5.9,5.96,2460,0.1304,-0.4084,0.0202,1740
Fri Jul 21 2023,SPY230721C00425000,10.27,3.505,10.19,10.39,5330,0.1285,0.5932,0.0192,25461,425.00,SPY230721P00425000,6.22,-3.205,6.22,6.27,8615,0.1286,-0.428,0.0208,4658
Fri Jul 21 2023,SPY230721C00426000,9.67,3.455,9.61,9.65,1580,0.127,0.5746,0.0197,8081,426.00,SPY230721P00426000,6.55,-3.3,6.59,6.61,3875,0.1269,-0.4486,0.0214,2079
Fri Jul 21 2023,SPY230721C00428000,8.34,3.145,8.33,8.38,3225,0.1234,0.5356,0.0205,16376,428.00,SPY230721P00428000,7.35,-3.635,7.32,7.38,4108,0.1234,-0.4923,0.0225,2018
Fri Jul 21 2023,SPY230721C00430000,7.22,2.935,7.15,7.2,8095,0.1203,0.4941,0.0212,33333,430.00,SPY230721P00430000,8.26,-3.91,8.21,8.25,7587,0.1202,-0.5393,0.0234,5991
Fri Jul 21 2023,SPY230721C00432000,6.08,2.59,6.08,6.1,6221,0.1175,0.4508,0.0216,11935,432.00,SPY230721P00432000,9.2,-4.275,9.1,9.26,421,0.1169,-0.5883,0.024,84
Fri Jul 21 2023,SPY230721C00434000,5.15,2.35,5.1,5.13,3415,0.1149,0.4064,0.0216,9901,434.00,SPY230721P00434000,10.15,-4.77,10.09,10.5,127,0.1144,-0.6395,0.0242,99
Fri Jul 21 2023,SPY230721C00435000,4.69,2.19,4.64,4.69,18340,0.1137,0.3844,0.0215,31871,435.00,SPY230721P00435000,10.9,-4.78,10.7,11.11,1348,0.1135,-0.6649,0.0241,804
Fri Jul 21 2023,SPY230721C00436000,4.25,2.025,4.22,4.27,3326,0.1127,0.362,0.0213,6940,436.00,SPY230721P00436000,11.37,-5.09,11.29,11.76,3,0.1122,-0.6904,0.0238,28
Fri Jul 21 2023,SPY230721C00438000,3.48,1.73,3.47,3.51,1721,0.1106,0.3187,0.0206,5729,438.00,SPY230721P00438000,12.88,-5.235,12.62,13.15,32,0.1103,-0.7401,0.0229,28
Fri Jul 21 2023,SPY230721C00440000,2.88,1.515,2.83,2.87,14644,0.1093,0.2769,0.0196,28228,440.00,SPY230721P00440000,14.34,-5.53,14.06,14.4,402,0.1056,-0.7868,0.0214,162
Fri Jul 21 2023,SPY230721C00442000,2.3,1.245,2.3,2.32,2123,0.1082,0.2381,0.0183,5234,442.00,SPY230721P00442000,20.11,0,15.6,16.28,0,0.1072,-0.8293,0.0193,10
Fri Jul 21 2023,SPY230721C00444000,1.87,1.055,1.85,1.87,1555,0.1074,0.2026,0.0168,2417,444.00,SPY230721P00444000,19.19,-4.37,17.24,17.99,1,0.1059,-0.8666,0.017,60
Fri Jul 21 2023,SPY230721C00445000,1.67,0.955,1.66,1.68,6451,0.1071,0.1862,0.016,15156,445.00,SPY230721P00445000,17.87,-6.625,18.11,18.87,31,0.1056,-0.8831,0.0157,115
Fri Jul 21 2023,SPY230721C00446000,1.49,0.86,1.48,1.5,2090,0.107,0.171,0.0152,4748,446.00,SPY230721P00446000,22.84,-2.62,18.98,19.77,2,0.105,-0.8981,0.0144,8
Fri Jul 21 2023,SPY230721C00448000,1.18,0.695,1.17,1.19,1728,0.1065,0.1428,0.0135,4769,448.00,SPY230721P00448000,20.74,-6.66,20.78,21.62,9,0.1042,-0.924,0.0119,1
Fri Jul 21 2023,SPY230721C00450000,0.94,0.565,0.93,0.94,6560,0.1063,0.1187,0.0119,19607,450.00,SPY230721P00450000,22.95,-6.415,22.63,23.5,89,0.1025,-0.9445,0.0095,66
Fri Jul 21 2023,SPY230721C00452000,0.74,0.455,0.73,0.75,966,0.1064,0.098,0.0103,3199,452.00,SPY230721P00452000,32.24,0,24.52,25.42,0,0.1002,-0.9603,0.0074,29
Fri Jul 21 2023,SPY230721C00454000,0.61,0.385,0.58,0.59,559,0.1067,0.0807,0.0089,1042,454.00,SPY230721P00454000,29.36,-3.94,26.44,27.37,7,0.0961,-0.9719,0.0056,0
Fri Jul 21 2023,SPY230721C00455000,0.53,0.335,0.52,0.53,1602,0.1072,0.0731,0.0082,8719,455.00,SPY230721P00455000,30.08,-4.225,27.41,28.35,1,0.0916,-0.9766,0.0049,4
Fri Jul 21 2023,SPY230721C00456000,0.5,0.33,0.46,0.47,88,0.1073,0.0662,0.0076,49,456.00,SPY230721P00456000,0,0,28.38,29.33,0,0,-0.9804,0.0042,0
Fri Jul 21 2023,SPY230721C00458000,0.37,0.235,0.36,0.38,90,0.108,0.0544,0.0065,311,458.00,SPY230721P00458000,32,-5.285,30.34,31.3,1,0,-0.9865,0.0031,1
Fri Jul 21 2023,SPY230721C00460000,0.29,0.185,0.29,0.31,1041,0.1092,0.0446,0.0055,20933,460.00,SPY230721P00460000,32.53,-6.745,32.31,33.28,1,0,-0.9907,0.0022,2
Fri Jul 21 2023,SPY230721C00462000,0.25,0.165,0.23,0.25,7,0.1101,0.0367,0.0046,39,462.00,SPY230721P00462000,34,-7.255,34.29,35.27,27,0,-0.9936,0.0016,10
Fri Jul 21 2023,SPY230721C00464000,0.21,0.14,0.19,0.2,559,0.1114,0.0302,0.0039,73,464.00,SPY230721P00464000,0,0,36.27,37.26,0,0,-0.9956,0.0011,0
Fri Jul 21 2023,SPY230721C00465000,0.18,0.115,0.17,0.18,347,0.1118,0.0276,0.0036,8687,465.00,SPY230721P00465000,59.7,0,37.27,38.25,0,0,-0.9964,0.001,1
Fri Jul 21 2023,SPY230721C00466000,0.16,0.16,0.16,0.17,32,0.1133,0.0251,0.0033,0,466.00,SPY230721P00466000,0,0,38.26,39.25,0,0,-0.997,0.0008,0
Fri Jul 21 2023,SPY230721C00470000,0.12,0.08,0.1,0.11,404,0.1152,0.0174,0.0024,12320,470.00,SPY230721P00470000,43,-6.24,42.24,43.24,1,0,-0.9986,0.0004,1
Fri Jul 21 2023,SPY230721C00475000,0.07,0.045,0.06,0.07,98,0.1188,0.0113,0.0016,5538,475.00,SPY230721P00475000,0,0,47.23,48.22,0,0,-0.9994,0.0002,0
Fri Jul 21 2023,SPY230721C00480000,0.04,0.025,0.04,0.05,1642,0.1239,0.0076,0.0011,8205,480.00,SPY230721P00480000,52.52,-6.68,52.22,53.21,1,0,-0.9998,0.0001,1
Fri Jul 21 2023,SPY230721C00485000,0.03,0.02,0.02,0.03,731,0.1257,0.0053,0.0008,9815,485.00,SPY230721P00485000,65.45,0,57.2,58.2,0,0,-0.9999,0,8
Fri Jul 21 2023,SPY230721C00490000,0.02,0.015,0.01,0.02,131,0.1285,0.0039,0.0006,8162,490.00,SPY230721P00490000,95,0,62.19,63.19,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00495000,0.02,0.015,0,0.02,100,0.1324,0.003,0.0004,2400,495.00,SPY230721P00495000,0,0,67.18,68.18,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00500000,0.01,0.005,0.01,0.02,19,0.1461,0.0024,0.0003,16569,500.00,SPY230721P00500000,0,0,72.17,73.16,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00505000,0.01,0.005,0,0.02,2,0.1489,0.0019,0.0003,2091,505.00,SPY230721P00505000,0,0,77.16,78.15,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00510000,0.01,0,0,0.01,0,0.1487,0.0016,0.0002,683,510.00,SPY230721P00510000,0,0,82.14,83.14,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00515000,0.01,0,0,0.01,0,0.1564,0.0013,0.0002,1253,515.00,SPY230721P00515000,115.23,0,87.13,88.13,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00520000,0.01,0,0,0.01,0,0.164,0.0011,0.0001,1210,520.00,SPY230721P00520000,0,0,92.12,93.12,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00525000,0.01,0,0,0.01,0,0.1714,0.001,0.0001,1308,525.00,SPY230721P00525000,0,0,97.11,98.11,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00530000,0.01,0,0,0.01,0,0.1788,0.0008,0.0001,909,530.00,SPY230721P00530000,146.01,0,102.1,103.09,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00535000,0.01,0,0,0.01,0,0.1862,0.0007,0.0001,520,535.00,SPY230721P00535000,0,0,107.08,108.08,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00540000,0.01,0,0,0.01,0,0.1934,0.0006,0.0001,2218,540.00,SPY230721P00540000,127.86,0,112.07,113.07,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00545000,0.01,0,0,0.01,0,0.2006,0.0006,0.0001,481,545.00,SPY230721P00545000,133.5,0,117.06,118.06,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00550000,0.01,0,0,0.01,0,0.2076,0.0005,0,562,550.00,SPY230721P00550000,0,0,122.05,123.05,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00555000,0.01,0,0,0.01,0,0.2145,0.0004,0,468,555.00,SPY230721P00555000,0,0,127.04,128.04,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00560000,0.02,0,0,0.01,0,0.2214,0.0004,0,157,560.00,SPY230721P00560000,0,0,132.02,133.02,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00565000,0.01,0,0,0.01,0,0.2282,0.0003,0,226,565.00,SPY230721P00565000,159.86,0,137.01,138.01,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00570000,0.01,0,0,0.01,0,0.2349,0.0003,0,98,570.00,SPY230721P00570000,164.74,0,142,143,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00575000,0.01,0,0,0.01,0,0.2415,0.0003,0,395,575.00,SPY230721P00575000,163.46,0,146.99,147.99,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00580000,0.01,0,0,0.01,0,0.2481,0.0002,0,183,580.00,SPY230721P00580000,0,0,151.98,152.98,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00585000,0,0,0,0.01,0,0.2546,0.0002,0,8,585.00,SPY230721P00585000,0,0,156.96,157.97,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00590000,0.01,0,0,0.01,0,0.261,0.0002,0,805,590.00,SPY230721P00590000,0,0,161.95,162.95,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00595000,0.01,0,0,0.01,0,0.2672,0.0002,0,55,595.00,SPY230721P00595000,0,0,166.94,167.94,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00600000,0.01,0,0,0.01,0,0.2735,0.0002,0,391,600.00,SPY230721P00600000,198.83,0,171.93,172.93,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00605000,0.01,0,0,0.01,0,0.2797,0.0001,0,5,605.00,SPY230721P00605000,0,0,176.92,177.92,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00610000,0,0,0,0.01,0,0.2858,0.0001,0,0,610.00,SPY230721P00610000,0,0,181.9,182.91,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00615000,0,0,0,0.01,0,0.2919,0.0001,0,0,615.00,SPY230721P00615000,0,0,186.89,187.9,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00620000,0,0,0,0.01,0,0.298,0.0001,0,0,620.00,SPY230721P00620000,0,0,191.88,192.88,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00625000,0.01,0,0,0.01,0,0.3039,0.0001,0,3,625.00,SPY230721P00625000,0,0,196.87,197.87,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00630000,0.01,0,0,0.01,0,0.3098,0.0001,0,32,630.00,SPY230721P00630000,0,0,201.86,202.86,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00635000,0.01,0,0,0.01,0,0.3157,0.0001,0,55,635.00,SPY230721P00635000,222.25,0,206.84,207.85,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00640000,0.01,0,0,0.01,0,0.3215,0.0001,0,4,640.00,SPY230721P00640000,0,0,211.83,212.84,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00645000,0.01,0,0,0.01,0,0.3273,0.0001,0,23,645.00,SPY230721P00645000,0,0,216.82,217.83,0,0,-1,0,0
Fri Jul 21 2023,SPY230721C00650000,0.01,0,0,0.01,0,0.333,0.0001,0,162,650.00,SPY230721P00650000,250.74,0,221.81,222.81,0,0,-1,0,0
Fri Aug 18 2023,SPY230818C00195000,216.86,0,232.98,233.99,0,0,0.9985,0,11,195.00,SPY230818P00195000,0.06,-0.015,0.03,0.06,835,0.6022,-0.0017,0,8920
Fri Aug 18 2023,SPY230818C00200000,221.5,0,228.04,229.05,0,0,0.9983,0,17,200.00,SPY230818P00200000,0.06,-0.015,0.06,0.07,142,0.6045,-0.0018,0,4186
Fri Aug 18 2023,SPY230818C00205000,0,0,223.1,224.11,0,0,0.9981,0.0001,0,205.00,SPY230818P00205000,0.07,-0.015,0.06,0.08,175,0.5904,-0.002,0.0001,2149
Fri Aug 18 2023,SPY230818C00210000,0,0,218.17,219.18,0,0.4812,0.9979,0.0001,0,210.00,SPY230818P00210000,0.07,-0.025,0.04,0.08,2,0.5639,-0.0023,0.0001,3095
Fri Aug 18 2023,SPY230818C00215000,0,0,213.23,214.24,0,0.4804,0.9977,0.0001,0,215.00,SPY230818P00215000,0.08,-0.025,0.03,0.13,1,0.5622,-0.0025,0.0001,5353
Fri Aug 18 2023,SPY230818C00220000,0,0,208.3,209.31,0,0.4939,0.9974,0.0001,0,220.00,SPY230818P00220000,0.12,0,0.05,0.14,0,0.5544,-0.0028,0.0001,1194
Fri Aug 18 2023,SPY230818C00225000,188.68,0,203.37,204.38,0,0.4964,0.9971,0.0001,1,225.00,SPY230818P00225000,0.1,-0.025,0.06,0.14,4,0.5401,-0.0031,0.0001,905
Fri Aug 18 2023,SPY230818C00230000,0,0,198.43,199.44,0,0.4851,0.9967,0.0001,0,230.00,SPY230818P00230000,0.1,-0.045,0.07,0.15,1,0.5284,-0.0034,0.0001,1242
Fri Aug 18 2023,SPY230818C00235000,0,0,193.5,194.51,0,0.4818,0.9963,0.0001,0,235.00,SPY230818P00235000,0.12,-0.035,0.1,0.13,391,0.514,-0.0038,0.0001,734
Fri Aug 18 2023,SPY230818C00240000,0,0,188.57,189.58,0,0.4761,0.9959,0.0001,0,240.00,SPY230818P00240000,0.13,-0.045,0.12,0.18,11,0.5124,-0.0043,0.0001,986
Fri Aug 18 2023,SPY230818C00245000,0,0,183.65,184.65,0,0.4716,0.9954,0.0001,0,245.00,SPY230818P00245000,0.15,-0.045,0.09,0.19,11,0.4919,-0.0048,0.0001,1163
Fri Aug 18 2023,SPY230818C00250000,165.32,0,178.72,179.73,0,0.4652,0.9949,0.0002,1,250.00,SPY230818P00250000,0.16,-0.045,0.15,0.17,278,0.483,-0.0053,0.0002,11035
Fri Aug 18 2023,SPY230818C00255000,0,0,173.79,174.8,0,0.4556,0.9942,0.0002,0,255.00,SPY230818P00255000,0.31,0,0.14,0.22,0,0.4735,-0.0059,0.0002,3535
Fri Aug 18 2023,SPY230818C00260000,161.71,0,168.87,169.87,0,0.4472,0.9936,0.0002,2,260.00,SPY230818P00260000,0.19,-0.055,0.14,0.25,25,0.4618,-0.0066,0.0002,9758
Fri Aug 18 2023,SPY230818C00265000,0,0,163.95,164.95,0,0.4396,0.9928,0.0002,0,265.00,SPY230818P00265000,0.22,-0.055,0.21,0.22,254,0.4515,-0.0074,0.0002,2337
Fri Aug 18 2023,SPY230818C00270000,123.78,0,159.03,160.03,0,0.4311,0.992,0.0003,6,270.00,SPY230818P00270000,0.24,-0.055,0.22,0.25,63,0.4405,-0.0082,0.0003,1971
Fri Aug 18 2023,SPY230818C00275000,0,0,154.11,155.11,0,0.4219,0.9911,0.0003,0,275.00,SPY230818P00275000,0.25,-0.075,0.24,0.27,340,0.4294,-0.0091,0.0003,6215
Fri Aug 18 2023,SPY230818C00280000,122.72,0,149.19,150.19,0,0.4121,0.9902,0.0003,1,280.00,SPY230818P00280000,0.27,-0.085,0.27,0.3,7,0.42,-0.0101,0.0003,5896
Fri Aug 18 2023,SPY230818C00285000,136.63,0,144.27,145.27,0,0.4018,0.9891,0.0004,0,285.00,SPY230818P00285000,0.3,-0.085,0.3,0.32,415,0.4091,-0.0112,0.0004,2507
Fri Aug 18 2023,SPY230818C00290000,126.33,0,139.36,140.35,0,0.3921,0.9879,0.0004,7,290.00,SPY230818P00290000,0.33,-0.085,0.32,0.36,455,0.3988,-0.0123,0.0004,4986
Fri Aug 18 2023,SPY230818C00295000,124.32,0,134.45,135.44,0,0.3828,0.9866,0.0004,6,295.00,SPY230818P00295000,0.35,-0.105,0.36,0.38,151,0.3881,-0.0136,0.0005,10936
Fri Aug 18 2023,SPY230818C00300000,112.7,0,129.54,130.53,0,0.3729,0.9852,0.0005,2,300.00,SPY230818P00300000,0.39,-0.105,0.39,0.42,3300,0.3778,-0.0151,0.0005,33792
Fri Aug 18 2023,SPY230818C00305000,105.76,0,124.63,125.61,0,0.3619,0.9836,0.0006,2,305.00,SPY230818P00305000,0.43,-0.105,0.42,0.45,3,0.3665,-0.0167,0.0006,5451
Fri Aug 18 2023,SPY230818C00310000,112.01,0,119.73,120.71,0,0.3525,0.9819,0.0006,3,310.00,SPY230818P00310000,0.46,-0.125,0.46,0.49,230,0.3561,-0.0184,0.0006,12736
Fri Aug 18 2023,SPY230818C00315000,106.15,0,114.82,115.8,0,0.3415,0.98,0.0007,5,315.00,SPY230818P00315000,0.5,-0.135,0.5,0.53,60,0.3454,-0.0204,0.0007,4188
Fri Aug 18 2023,SPY230818C00320000,102.6,0,109.93,110.9,0,0.3317,0.9778,0.0008,3,320.00,SPY230818P00320000,0.54,-0.155,0.55,0.57,433,0.3347,-0.0225,0.0008,24465
Fri Aug 18 2023,SPY230818C00325000,98.85,0,105.04,106,0,0.3215,0.9754,0.0009,5,325.00,SPY230818P00325000,0.6,-0.165,0.6,0.62,92,0.3243,-0.025,0.0009,12456
Fri Aug 18 2023,SPY230818C00330000,93.96,0,100.15,101.11,0,0.3113,0.9727,0.001,178,330.00,SPY230818P00330000,0.65,-0.185,0.65,0.68,2455,0.3138,-0.0277,0.001,35885
Fri Aug 18 2023,SPY230818C00335000,95.71,6.33,95.27,96.23,4,0.3014,0.9696,0.0012,8,335.00,SPY230818P00335000,0.71,-0.205,0.71,0.74,1037,0.3033,-0.0309,0.0012,28244
Fri Aug 18 2023,SPY230818C00340000,90.06,5.53,90.41,91.35,3,0.2917,0.966,0.0013,67,340.00,SPY230818P00340000,0.78,-0.235,0.78,0.81,1832,0.2931,-0.0345,0.0013,23490
Fri Aug 18 2023,SPY230818C00345000,75.95,0,85.55,86.49,0,0.2821,0.9619,0.0015,65,345.00,SPY230818P00345000,0.85,-0.275,0.87,0.89,92,0.2833,-0.0387,0.0015,10235
